gf_id	gid
ORTHO001048	AT3G44590
ORTHO007201	AT1G03350
ORTHO010584	AT4G32960
ORTHO000458	AT1G07240
ORTHO000458	AT1G07250
ORTHO000458	AT1G07260
ORTHO000458	AT2G29710
ORTHO000458	AT2G29730
ORTHO000458	AT2G29740
ORTHO000458	AT2G29750
ORTHO007786	AT3G52115
ORTHO003692	AT2G17120
ORTHO005085	AT5G58560
ORTHO007596	AT3G13235
ORTHO005375	AT5G51740
ORTHO006875	AT5G17210
ORTHO008862	AT1G62940
ORTHO003418	AT1G31480
ORTHO002047_2	AT3G10230
ORTHO006752	AT5G44710
ORTHO009867	AT3G07525
ORTHO005760	AT3G08710
ORTHO005598	AT3G62940
ORTHO008584	AT5G59140
ORTHO007806	AT3G17611
ORTHO007472	AT5G13070
ORTHO005537	AT5G08020
ORTHO005537	AT5G61000
ORTHO001222_1	AT3G18210
ORTHO001910	AT5G17770
ORTHO005780	AT3G54230
ORTHO005578	AT3G05010
ORTHO005578	AT5G27210
ORTHO004059	AT3G12700
ORTHO008821	AT4G00830
ORTHO010560	AT1G03540
ORTHO000644	AT2G47650
ORTHO000644	AT3G53520
ORTHO000644	AT3G62830
ORTHO008313	AT5G23060
ORTHO002742	AT4G13350
ORTHO006895	AT1G28200
ORTHO001749	AT1G65590
ORTHO001749	AT3G55260
ORTHO008882	AT2G16405
ORTHO008107	AT1G32190
ORTHO005065	AT1G50710
ORTHO001853	AT2G45430
ORTHO001853	AT4G22810
ORTHO009679	AT3G12300
ORTHO000589_1	AT1G06430
ORTHO000589_1	AT2G30950
ORTHO000589_1	AT5G15250
ORTHO009636	AT1G21326
ORTHO007657	AT1G50510
ORTHO006975	AT4G29870
ORTHO008962	AT1G69500
ORTHO002552	AT1G08820
ORTHO002861	AT1G64160
ORTHO002861	AT4G23690
ORTHO000967	AT3G01770
ORTHO000967	AT3G27260
ORTHO000967	AT5G14270
ORTHO000967	AT5G63320
ORTHO007949	AT5G14910
ORTHO005169	AT5G18560
ORTHO003378	AT2G14880
ORTHO003378	AT4G34290
ORTHO002126	AT3G12480
ORTHO002126	AT5G19490
ORTHO000305	AT2G44890
ORTHO000305	AT2G45510
ORTHO005985	AT1G09380
ORTHO001891	AT2G23910
ORTHO001891	AT4G30470
ORTHO001501	AT4G24560
ORTHO001501	AT5G65450
ORTHO010372	AT5G66470
ORTHO002533	AT4G30350
ORTHO002533	AT5G57710
ORTHO008538	AT3G54300
ORTHO007679	AT5G40160
ORTHO008903	AT2G40660
ORTHO007388	AT5G22890
ORTHO007037	AT1G56700
ORTHO001086_1	AT5G13640
ORTHO003064	AT1G64000
ORTHO003064	AT2G46130
ORTHO003064	AT5G41570
ORTHO002723	AT2G16400
ORTHO002723	AT4G34610
ORTHO006588	AT5G51540
ORTHO001620	AT1G60440
ORTHO001620	AT4G32180
ORTHO004462	AT4G16230
ORTHO010999	AT4G35590
ORTHO009087	AT3G52940
ORTHO008497	AT2G48140
ORTHO003544	AT3G06070
ORTHO003544	AT5G19190
ORTHO004860	AT4G35880
ORTHO003930	AT3G01560
ORTHO003930	AT5G14540
ORTHO005004	AT1G04200
ORTHO010162	AT4G13870
ORTHO007703	AT5G15730
ORTHO005210	AT1G23280
ORTHO004984	AT1G67370
ORTHO001434	AT2G31010
ORTHO001434	AT2G42640
ORTHO001434	AT3G58640
ORTHO000762	AT4G27970
ORTHO000762	AT5G24030
ORTHO004676	AT4G34100
ORTHO005520	AT1G56423
ORTHO009762	AT5G62140
ORTHO008062	AT5G60190
ORTHO006733	AT3G03990
ORTHO004696	AT1G12460
ORTHO004696	AT1G62950
ORTHO002627	AT3G02830
ORTHO002627	AT5G16540
ORTHO003237	AT1G65040
ORTHO003237	AT3G16090
ORTHO002668	AT1G66240
ORTHO002668	AT3G56240
ORTHO007828	AT1G74970
ORTHO000543_1	AT5G56890
ORTHO000543_2	AT2G20300
ORTHO003440	AT5G37590
ORTHO004964	AT4G01020
ORTHO004964	AT5G10370
ORTHO009994	AT4G38495
ORTHO001932_1	AT2G02500
ORTHO004880	AT1G29170
ORTHO004880	AT2G34150
ORTHO003713	AT1G30840
ORTHO001875_1	AT4G17910
ORTHO001875_1	AT4G17920
ORTHO006568	AT2G26110
ORTHO004482	AT4G33760
ORTHO007288	AT3G26060
ORTHO008477	AT2G31530
ORTHO007368	AT4G10760
ORTHO009330	AT1G79540
ORTHO002165	AT5G05010
ORTHO000439	AT5G24900
ORTHO000439	AT5G24910
ORTHO003084	AT1G02070
ORTHO003084	AT3G60520
ORTHO001029_1	AT2G17530
ORTHO001029_1	AT4G35500
ORTHO006048	AT3G54500
ORTHO003830	AT5G24600
ORTHO002441	AT3G07980
ORTHO002441	AT3G13530
ORTHO005965	AT3G54320
ORTHO003650	AT1G03060
ORTHO003650	AT4G02660
ORTHO001807	AT1G26355
ORTHO001807	AT1G69230
ORTHO006794	AT2G31320
ORTHO006445	AT5G50350
ORTHO008314	AT1G55000
ORTHO002862	AT3G57950
ORTHO002862	AT5G06790
ORTHO006976	AT5G25270
ORTHO010329	AT3G60810
ORTHO004718	AT2G47420
ORTHO005477	AT5G62550
ORTHO004629	AT1G76460
ORTHO003736	AT3G02720
ORTHO006069	AT2G25580
ORTHO006069	AT4G32450
ORTHO006026	AT3G57000
ORTHO002385	AT1G48230
ORTHO002385	AT3G17430
ORTHO010035	AT1G62780
ORTHO010282	AT1G72090
ORTHO008822	AT3G62810
ORTHO001965	AT2G26170
ORTHO006835	AT3G16310
ORTHO003145	AT3G20800
ORTHO001854	AT3G09740
ORTHO001854	AT3G45280
ORTHO002265	AT2G43460
ORTHO002265	AT3G59540
ORTHO005335	AT5G21482
ORTHO009692	AT2G43110
ORTHO005066	AT1G14560
ORTHO003259	AT5G24810
ORTHO011696	AT1G80290
ORTHO006896	AT1G49850
ORTHO001989	AT1G17590
ORTHO001989	AT1G72830
ORTHO002048	AT1G09070
ORTHO002048	AT3G16510
ORTHO002007	AT1G18080
ORTHO002007	AT1G48630
ORTHO002007	AT3G18130
ORTHO006876	AT3G21290
ORTHO008415	AT3G26900
ORTHO009005	AT5G63000
ORTHO001325_2	AT5G19130
ORTHO001325_2	AT5G40470
ORTHO005376	AT2G16700
ORTHO005376	AT4G34970
ORTHO002914	AT2G43160
ORTHO002914	AT3G59290
ORTHO004020	AT3G15390
ORTHO005086	AT1G54870
ORTHO005538	AT3G61440
ORTHO010519	AT4G24175
ORTHO001131_1	AT4G23440
ORTHO001131_2	AT5G56220
ORTHO005025	AT1G61900
ORTHO001000	AT1G23290
ORTHO001000	AT1G70600
ORTHO008108	AT3G55070
ORTHO009557	AT5G60590
ORTHO008985	AT5G17560
ORTHO001519	AT1G07770
ORTHO001519	AT5G59850
ORTHO007658	AT1G63020
ORTHO007617	AT5G52520
ORTHO006089	AT1G69180
ORTHO000676	AT2G25560
ORTHO000676	AT5G53150
ORTHO002365	AT3G57140
ORTHO002365	AT5G04040
ORTHO000525_1	AT1G14970
ORTHO000525_1	AT2G01480
ORTHO000525_3	AT1G35510
ORTHO007202	AT5G37290
ORTHO008605	AT1G56440
ORTHO005619	AT5G03555
ORTHO000968	AT2G44110
ORTHO000968	AT4G02600
ORTHO002145	AT3G58560
ORTHO002145	AT3G58580
ORTHO004542	AT1G09010
ORTHO000913	AT1G80640
ORTHO000913	AT2G25220
ORTHO000913	AT4G32000
ORTHO003810	AT1G16190
ORTHO003810	AT1G79650
ORTHO008030	AT2G45000
ORTHO007494	AT2G21370
ORTHO010823	AT2G34585
ORTHO003670	AT3G57610
ORTHO005945	AT4G29940
ORTHO010097	AT3G28700
ORTHO007054	AT3G01640
ORTHO007054	AT5G14470
ORTHO001827	AT3G11780
ORTHO001827	AT3G44100
ORTHO001827	AT5G06480
ORTHO003606	AT3G10620
ORTHO003606	AT5G06340
ORTHO003217	AT3G09810
ORTHO003217	AT5G03290
ORTHO004401	AT4G17610
ORTHO002648	AT4G27950
ORTHO002648	AT5G53290
ORTHO009515	AT4G14000
ORTHO002607	AT4G12770
ORTHO002607	AT4G12780
ORTHO006713	AT3G26410
ORTHO011221	AT4G25780
ORTHO004944	AT1G55460
ORTHO005397	AT1G30480
ORTHO003460	AT3G15010
ORTHO003790	AT1G02370
ORTHO003790	AT4G01990
ORTHO007161	AT5G66740
ORTHO009139	AT2G30120
ORTHO008457	AT1G75100
ORTHO004442	AT2G39795
ORTHO004442	AT3G55605
ORTHO004442	AT5G05990
ORTHO002703	AT5G09900
ORTHO002703	AT5G64760
ORTHO007449	AT1G51160
ORTHO001600	AT3G05630
ORTHO001600	AT3G16785
ORTHO010888	AT2G45700
ORTHO010142	AT5G44520
ORTHO004840	AT5G12310
ORTHO004840	AT5G19430
ORTHO003910	AT5G42620
ORTHO003564	AT3G51870
ORTHO003564	AT5G01500
ORTHO010077	AT5G19950
ORTHO006997	AT3G61870
ORTHO003358	AT4G05420
ORTHO003358	AT4G21100
ORTHO002280	AT1G80070
ORTHO002280	AT4G38780
ORTHO000817	AT3G11180
ORTHO000817	AT3G55970
ORTHO000817	AT5G05600
ORTHO004339	AT1G73850
ORTHO007533	AT1G58025
ORTHO008672	AT3G06510
ORTHO005841	AT2G47115
ORTHO003484	AT3G27300
ORTHO003484	AT5G40760
ORTHO009108	AT4G30720
ORTHO008211	AT4G35560
ORTHO000746_1	AT1G04430
ORTHO000746_1	AT3G23300
ORTHO000746_1	AT4G14360
ORTHO002513	AT3G06400
ORTHO002513	AT5G18620
ORTHO008518	AT2G39440
ORTHO008923	AT1G55280
ORTHO005193	AT1G68320
ORTHO007637	AT1G73020
ORTHO010305	AT2G31440
ORTHO002801	AT2G44900
ORTHO002801	AT3G60350
ORTHO001539	AT2G38670
ORTHO004318	AT4G34340
ORTHO000836	AT2G15300
ORTHO000836	AT2G23300
ORTHO000836	AT4G34220
ORTHO000836	AT4G37250
ORTHO000836	AT5G67280
ORTHO007929	AT4G35520
ORTHO005109	AT1G77680
ORTHO005639	AT1G02990
ORTHO005639	AT1G03000
ORTHO005130	AT4G17240
ORTHO000683	AT1G75880
ORTHO000683	AT1G75890
ORTHO000683	AT1G75900
ORTHO000683	AT1G75910
ORTHO000683	AT1G75920
ORTHO001024	AT3G12130
ORTHO001024	AT5G06770
ORTHO006485	AT5G12930
ORTHO009025	AT5G50870
ORTHO006856	AT2G27960
ORTHO006856	AT2G27970
ORTHO008435	AT5G46690
ORTHO002341	AT1G09575
ORTHO002341	AT1G57610
ORTHO002934	AT3G54650
ORTHO004000	AT5G67100
ORTHO009891	AT3G23100
ORTHO006255	AT3G07530
ORTHO001305_1	AT4G19130
ORTHO001305_1	AT5G45400
ORTHO001305_2	AT2G06510
ORTHO006149	AT5G08120
ORTHO007516	AT1G65950
ORTHO009577	AT2G20980
ORTHO003165	AT5G06570
ORTHO006190	AT1G54500
ORTHO001945	AT1G10730
ORTHO001945	AT1G60780
ORTHO006815	AT1G18290
ORTHO009597	AT1G18480
ORTHO008802	AT2G29530
ORTHO002245	AT1G63660
ORTHO005315	AT5G13030
ORTHO001346	AT3G55040
ORTHO001346	AT5G02780
ORTHO001346	AT5G02790
ORTHO007140	AT2G17950
ORTHO007555	AT3G49900
ORTHO005046	AT1G26750
ORTHO003189	AT5G59950
ORTHO003279	AT5G47470
ORTHO004738	AT1G65295
ORTHO009392	AT3G59980
ORTHO006956	AT4G20440
ORTHO006956	AT5G44500
ORTHO003399	AT3G03430
ORTHO003399	AT5G17480
ORTHO008334	AT1G71790
ORTHO006465	AT3G06200
ORTHO004609	AT4G28730
ORTHO005457	AT2G24060
ORTHO005457	AT4G30690
ORTHO010439	AT4G38225
ORTHO011066	AT5G42130
ORTHO001718	AT2G45590
ORTHO001718	AT4G25390
ORTHO001718	AT5G51770
ORTHO008718	AT1G64050
ORTHO006006	AT5G18580
ORTHO010393	AT5G24340
ORTHO002765	AT1G67120
ORTHO004563	AT4G30480
ORTHO006380	AT5G26770
ORTHO007099	AT5G08530
ORTHO008629	AT3G18860
ORTHO010015	AT5G25480
ORTHO003586	AT5G42050
ORTHO006235	AT2G41500
ORTHO002954	AT1G04360
ORTHO002954	AT5G43420
ORTHO004298	AT1G31650
ORTHO004060	AT5G19730
ORTHO006505	AT1G18180
ORTHO006505	AT1G73650
ORTHO008254	AT4G10950
ORTHO003001	AT1G72280
ORTHO003001	AT2G38960
ORTHO009045	AT3G47490
ORTHO007408	AT5G58960
ORTHO002981	AT1G04510
ORTHO002981	AT2G33340
ORTHO008148	AT1G11040
ORTHO006129	AT5G62290
ORTHO007576	AT2G26310
ORTHO003951	AT2G46550
ORTHO001770	AT3G57120
ORTHO001480	AT1G80530
ORTHO006296	AT5G63950
ORTHO004123	AT1G01820
ORTHO004123	AT2G45740
ORTHO007766	AT2G05910
ORTHO005275	AT2G30350
ORTHO009454	AT4G28590
ORTHO005150	AT1G49000
ORTHO005659	AT3G19090
ORTHO007970	AT5G58240
ORTHO009911	AT5G54860
ORTHO009223	AT3G15110
ORTHO000856	AT5G08350
ORTHO000856	AT5G23350
ORTHO000856	AT5G23370
ORTHO005498	AT5G02280
ORTHO002587	AT3G11710
ORTHO007725	AT5G05230
ORTHO010459	AT5G19210
ORTHO005437	AT2G01460
ORTHO010350	AT1G13770
ORTHO006936	AT4G26410
ORTHO010698	AT5G57860
ORTHO004758	AT4G24840
ORTHO008354	AT1G69200
ORTHO007990	AT3G19440
ORTHO002483	AT3G07590
ORTHO002483	AT4G02840
ORTHO005295	AT1G61720
ORTHO001580_1	AT1G16180
ORTHO001580_2	AT3G06170
ORTHO001670	AT4G25030
ORTHO001670	AT5G45410
ORTHO000791	AT2G46260
ORTHO000791	AT3G61600
ORTHO000791	AT4G01160
ORTHO004901	AT3G50100
ORTHO004901	AT5G05540
ORTHO004901	AT5G67240
ORTHO002362	AT4G38260
ORTHO005232	AT1G21580
ORTHO009736	AT5G23910
ORTHO009288	AT2G04790
ORTHO004164	AT3G45600
ORTHO006276	AT3G59550
ORTHO003105	AT1G18840
ORTHO003105	AT1G74690
ORTHO006546	AT2G18990
ORTHO006546	AT3G25580
ORTHO007119	AT4G10350
ORTHO011461	AT5G66005
ORTHO004237	AT4G25360
ORTHO004237	AT5G51640
ORTHO004278	AT4G12350
ORTHO004278	AT4G22680
ORTHO004080	AT1G21700
ORTHO007868	AT3G07090
ORTHO004216	AT2G40950
ORTHO004216	AT3G56660
ORTHO004924	AT1G22920
ORTHO004924	AT1G71230
ORTHO010760	AT3G02220
ORTHO006773	AT5G47380
ORTHO010117	AT3G09650
ORTHO002405	AT5G52400
ORTHO001117	AT1G75580
ORTHO001117	AT2G21220
ORTHO001117	AT4G34760
ORTHO003870	AT5G12370
ORTHO009973	AT5G52220
ORTHO008651	AT4G27600
ORTHO004522	AT5G18270
ORTHO007328	AT2G47990
ORTHO009370	AT5G02820
ORTHO006424	AT1G30950
ORTHO004380	AT4G01575
ORTHO002186	AT1G64720
ORTHO006693	AT3G09150
ORTHO008375	AT1G26460
ORTHO003629	AT2G24640
ORTHO003629	AT4G31670
ORTHO010843	AT2G04620
ORTHO005925	AT5G58490
ORTHO003301	AT4G03630
ORTHO003301	AT4G05460
ORTHO009202	AT5G13290
ORTHO009785	AT1G08490
ORTHO004360	AT2G47140
ORTHO006673	AT3G05100
ORTHO008395	AT5G58130
ORTHO002683	AT4G04910
ORTHO002573	AT2G22170
ORTHO002573	AT4G39730
ORTHO008943	AT3G05675
ORTHO006210	AT5G11340
ORTHO009617	AT4G02440
ORTHO005821	AT2G41130
ORTHO003890	AT3G11540
ORTHO006318	AT5G17290
ORTHO001248	AT3G30340
ORTHO001248	AT4G01440
ORTHO004102	AT5G12870
ORTHO005254	AT2G17265
ORTHO010908	AT1G26330
ORTHO003504	AT1G03050
ORTHO003504	AT4G02650
ORTHO001058	AT1G29660
ORTHO001058	AT1G29670
ORTHO001058	AT4G18970
ORTHO001058	AT5G45670
ORTHO004820	AT2G44610
ORTHO004422	AT5G37510
ORTHO007429	AT4G15470
ORTHO000942	AT3G14415
ORTHO000942	AT3G14420
ORTHO000942	AT4G18360
ORTHO009805	AT1G10890
ORTHO004589	AT1G66470
ORTHO004589	AT5G37800
ORTHO007888	AT1G09800
ORTHO002975	AT3G50870
ORTHO005559	AT1G18870
ORTHO005559	AT1G74710
ORTHO010780	AT5G62990
ORTHO002300	AT1G09390
ORTHO002300	AT1G56670
ORTHO004144	AT5G48655
ORTHO000399_1	AT1G04780
ORTHO000399_1	AT3G04470
ORTHO000399_1	AT3G24210
ORTHO000399_2	AT3G24200
ORTHO008188	AT5G12190
ORTHO008842	AT5G19370
ORTHO007225	AT1G27070
ORTHO009433	AT4G35530
ORTHO008294	AT5G14770
ORTHO002028	AT2G38070
ORTHO002028	AT3G09070
ORTHO002028	AT5G01170
ORTHO009847	AT5G39350
ORTHO010626	AT5G51140
ORTHO000502_1	AT1G27500
ORTHO000502_1	AT3G27960
ORTHO000502_2	AT4G10840
ORTHO005417	AT2G13370
ORTHO005699	AT5G57590
ORTHO004778	AT3G21600
ORTHO004778	AT4G15450
ORTHO008233	AT1G34245
ORTHO000371	AT1G11800
ORTHO000371	AT1G11820
ORTHO000371	AT1G66250
ORTHO000371	AT2G01630
ORTHO006631	AT2G38020
ORTHO010055	AT2G20515
ORTHO002063	AT3G10980
ORTHO002063	AT5G05350
ORTHO008761	AT5G14680
ORTHO009680	AT1G33330
ORTHO001650_1	AT2G22740
ORTHO001650_1	AT2G35160
ORTHO009659	AT5G24020
ORTHO000616_1	AT5G13300
ORTHO000616_1	AT5G61980
ORTHO007746	AT5G62760
ORTHO002841	AT2G25970
ORTHO002083	AT1G29350
ORTHO002083	AT1G29370
ORTHO008781	AT4G36980
ORTHO000590_1	AT3G08720
ORTHO000590_1	AT3G08730
ORTHO000590_2	AT5G01920
ORTHO007950	AT3G48420
ORTHO005679	AT5G58000
ORTHO004798	AT5G14520
ORTHO005170	AT2G30400
ORTHO010499	AT1G01290
ORTHO002894	AT1G53240
ORTHO002894	AT3G15020
ORTHO004040	AT1G55620
ORTHO001202	AT2G45290
ORTHO001202	AT3G60750
ORTHO003021	AT3G54340
ORTHO008274	AT1G55480
ORTHO006525	AT5G55940
ORTHO008168	AT3G54480
ORTHO009537	AT5G03050
ORTHO009181	AT1G44835
ORTHO001151	AT1G47270
ORTHO001151	AT2G18280
ORTHO001750	AT4G32400
ORTHO006109	AT1G65280
ORTHO003524	AT3G04240
ORTHO001280_1	AT2G14120
ORTHO001280_1	AT4G33650
ORTHO002743	AT3G61590
ORTHO008883	AT1G27480
ORTHO001454_1	AT3G05990
ORTHO001454_2	AT3G19230
ORTHO010561	AT2G26840
ORTHO000645_2	AT2G42520
ORTHO000645_2	AT3G58510
ORTHO000645_2	AT3G58570
ORTHO001223	AT2G28660
ORTHO001223	AT2G37390
ORTHO002320	AT2G22480
ORTHO005579	AT1G12850
ORTHO005579	AT3G26780
ORTHO001911	AT4G08170
ORTHO001911	AT4G33770
ORTHO005781	AT5G10860
ORTHO001364	AT1G58380
ORTHO001364	AT1G58684
ORTHO001364	AT1G58983
ORTHO001364	AT1G59359
ORTHO001364	AT2G41840
ORTHO001364	AT3G57490
ORTHO001174_1	AT4G21670
ORTHO001174_2	AT5G01270
ORTHO001644	AT1G03680
ORTHO001644	AT3G15360
ORTHO001644	AT4G03520
ORTHO000706_1	AT3G07020
ORTHO000706_2	AT1G43620
ORTHO002553	AT2G37030
ORTHO002553	AT3G53250
ORTHO008963	AT5G02160
ORTHO002462	AT2G37540
ORTHO002462	AT5G02540
ORTHO000480	AT3G01300
ORTHO000480	AT3G28690
ORTHO000480	AT5G15080
ORTHO006338	AT4G31160
ORTHO005801	AT1G32260
ORTHO000281_2	AT2G42500
ORTHO000281_2	AT3G58500
ORTHO001426	AT4G00200
ORTHO001426	AT4G12080
ORTHO001426	AT4G22770
ORTHO000326_2	AT1G13440
ORTHO000326_2	AT1G16300
ORTHO000326_2	AT1G79530
ORTHO000326_2	AT3G04120
ORTHO007787	AT1G73930
ORTHO003693	AT4G31210
ORTHO003850	AT5G63860
ORTHO000261	AT1G17010
ORTHO000261	AT1G17020
ORTHO000261	AT4G25300
ORTHO000261	AT4G25310
ORTHO000925_1	AT2G22125
ORTHO000925_2	AT1G44120
ORTHO000925_2	AT1G77460
ORTHO010675	AT3G54940
ORTHO007308	AT1G16720
ORTHO009350	AT1G64850
ORTHO004502	AT5G55280
ORTHO001049	AT3G04720
ORTHO010585	AT5G14220
ORTHO000862	AT1G12760
ORTHO000862	AT1G63170
ORTHO000862	AT3G61180
ORTHO000862	AT4G11680
ORTHO004651	AT1G16800
ORTHO011179	AT1G80880
ORTHO003777	AT3G07190
ORTHO003777	AT5G48660
ORTHO010740	AT5G62930
ORTHO005599	AT1G75720
ORTHO005761	AT1G64405
ORTHO007807	AT5G66120
ORTHO007473	AT5G64180
ORTHO001384	AT1G06770
ORTHO001384	AT2G30580
ORTHO007848	AT2G01650
ORTHO006753	AT3G48460
ORTHO009412	AT2G42160
ORTHO003419	AT1G28490
ORTHO008863	AT3G10915
ORTHO002224	AT3G03110
ORTHO002224	AT5G17020
ORTHO007409	AT3G27310
ORTHO000559	AT1G05240
ORTHO000559	AT1G05250
ORTHO000559	AT3G01190
ORTHO000559	AT5G15180
ORTHO004402	AT5G22040
ORTHO009516	AT5G43822
ORTHO008149	AT1G16040
ORTHO007577	AT3G02660
ORTHO001771	AT2G37890
ORTHO001771	AT3G53940
ORTHO001771	AT3G55640
ORTHO000914	AT1G13950
ORTHO000914	AT1G69410
ORTHO006297	AT1G52370
ORTHO006297	AT4G28360
ORTHO007430	AT5G24520
ORTHO001481	AT1G03270
ORTHO001481	AT4G14230
ORTHO001481	AT4G14240
ORTHO003587	AT1G80050
ORTHO003587	AT5G11160
ORTHO005088	AT4G29810
ORTHO004590	AT1G25520
ORTHO004590	AT1G68650
ORTHO010824	AT4G18370
ORTHO004061	AT2G07180
ORTHO004299	AT3G55010
ORTHO007162	AT1G67350
ORTHO006714	AT5G63980
ORTHO009455	AT1G48380
ORTHO005151	AT5G04620
ORTHO006998	AT5G13720
ORTHO010078	AT5G18540
ORTHO002146_1	AT4G12620
ORTHO002146_1	AT4G14700
ORTHO007971	AT3G63190
ORTHO006653	AT3G21720
ORTHO000857	AT1G80110
ORTHO000857	AT2G02230
ORTHO000857	AT2G02240
ORTHO000857	AT2G02360
ORTHO005499	AT5G11650
ORTHO007767	AT1G13635
ORTHO005946	AT5G23630
ORTHO001561	AT2G37940
ORTHO001561	AT3G54020
ORTHO008740	AT5G67570
ORTHO002704	AT2G40400
ORTHO002704	AT3G56140
ORTHO006610	AT5G38460
ORTHO001581	AT3G52060
ORTHO001581	AT5G22070
ORTHO000460	AT1G07720
ORTHO000460	AT2G28630
ORTHO000460	AT5G04530
ORTHO010603	AT5G44000
ORTHO001671	AT3G08790
ORTHO001671	AT4G32760
ORTHO005842	AT5G52840
ORTHO006937	AT5G07910
ORTHO004759	AT1G75710
ORTHO001828	AT3G04090
ORTHO001828	AT5G18290
ORTHO010260	AT5G58370
ORTHO006404	AT5G65890
ORTHO010098	AT3G51510
ORTHO007991	AT3G51580
ORTHO008355	AT4G15563
ORTHO003218	AT1G18040
ORTHO003218	AT1G66750
ORTHO003218	AT1G73690
ORTHO002608	AT1G47490
ORTHO002608	AT1G47500
ORTHO003420	AT1G20030
ORTHO003420	AT1G75800
ORTHO004081	AT3G60820
ORTHO005398	AT3G08600
ORTHO004279	AT3G52430
ORTHO001260	AT1G77260
ORTHO001260	AT2G39750
ORTHO001260	AT5G06050
ORTHO005233	AT2G29020
ORTHO005233	AT5G59410
ORTHO009289	AT3G55250
ORTHO009737	AT5G14580
ORTHO002363	AT1G66810
ORTHO002363	AT1G68200
ORTHO004165	AT1G02090
ORTHO001699	AT1G22780
ORTHO001699	AT1G34030
ORTHO001699	AT4G09800
ORTHO002514	AT1G11580
ORTHO002514	AT1G11590
ORTHO002514	AT3G27980
ORTHO002514	AT4G03930
ORTHO008924	AT3G54840
ORTHO006547	AT5G47635
ORTHO008458	AT3G26420
ORTHO003043	AT3G02040
ORTHO003043	AT5G41080
ORTHO009026	AT3G01800
ORTHO009598	AT4G15510
ORTHO008436	AT1G32220
ORTHO009892	AT1G28210
ORTHO006256	AT2G03800
ORTHO001306	AT2G47410
ORTHO001306	AT5G49430
ORTHO002342_2	AT5G39410
ORTHO000651_1	AT2G23080
ORTHO000651_1	AT3G50000
ORTHO000651_1	AT5G67380
ORTHO007869	AT4G27340
ORTHO004925	AT1G45233
ORTHO004925	AT5G42920
ORTHO004258	AT5G58290
ORTHO000684_1	AT2G46370
ORTHO004381	AT2G39960
ORTHO006425	AT4G18060
ORTHO002802	AT1G51170
ORTHO002802	AT3G20830
ORTHO010306	AT2G29560
ORTHO010440	AT5G57960
ORTHO005458	AT4G32820
ORTHO003871	AT4G33210
ORTHO006486	AT3G18140
ORTHO004523	AT5G24470
ORTHO007329	AT2G27450
ORTHO011154	AT3G04880
ORTHO006466	AT1G19530
ORTHO009660	AT5G14760
ORTHO007638	AT1G12470
ORTHO006211	AT3G60580
ORTHO003891	AT1G22910
ORTHO003891	AT1G33470
ORTHO004103	AT4G32140
ORTHO001249	AT1G72370
ORTHO006319	AT1G76990
ORTHO005255	AT1G22950
ORTHO005255	AT1G22960
ORTHO010909	AT3G14880
ORTHO001540	AT1G27210
ORTHO001540	AT5G62580
ORTHO005640	AT4G01320
ORTHO011089	AT4G02725
ORTHO009203	AT1G03090
ORTHO004361	AT1G01910
ORTHO010016	AT1G31360
ORTHO002766	AT2G23610
ORTHO002766	AT2G23620
ORTHO001946	AT2G27600
ORTHO006816	AT5G17380
ORTHO010540	AT1G71500
ORTHO003166	AT3G49940
ORTHO003166	AT5G67420
ORTHO002246	AT2G15790
ORTHO005316	AT5G62790
ORTHO007889	AT5G41330
ORTHO010781	AT2G46910
ORTHO002301	AT1G64670
ORTHO002301	AT4G24140
ORTHO002301	AT5G41900
ORTHO010394	AT1G07590
ORTHO001059	AT1G55860
ORTHO001059	AT1G70320
ORTHO004821	AT3G10260
ORTHO009578	AT5G40950
ORTHO004423	AT1G20720
ORTHO004423	AT1G20750
ORTHO006130	AT2G20390
ORTHO000943_2	AT5G07180
ORTHO000943_2	AT5G62230
ORTHO004564	AT3G20930
ORTHO002628	AT1G51130
ORTHO005580	AT1G01350
ORTHO005580	AT5G06420
ORTHO003238	AT1G14460
ORTHO003238	AT2G02480
ORTHO008295	AT1G61570
ORTHO002029	AT4G03020
ORTHO003400	AT5G17430
ORTHO000503	AT1G03080
ORTHO000503	AT3G22790
ORTHO000503	AT4G02710
ORTHO000503	AT4G14760
ORTHO001835	AT1G37130
ORTHO001835	AT1G77760
ORTHO004145	AT1G24620
ORTHO008189	AT2G03070
ORTHO001788	AT1G15550
ORTHO001788	AT1G80340
ORTHO001788	AT4G21690
ORTHO008843	AT2G33255
ORTHO002534	AT3G19450
ORTHO002534	AT4G34230
ORTHO002724	AT5G07990
ORTHO009681	AT1G30610
ORTHO001892	AT2G25350
ORTHO001892	AT3G15920
ORTHO001892	AT4G32160
ORTHO001651	AT2G41370
ORTHO001651	AT3G57130
ORTHO000306	AT3G28510
ORTHO000306	AT3G28520
ORTHO000306	AT3G28540
ORTHO000306	AT3G28580
ORTHO000306	AT5G40010
ORTHO001050_2	AT4G39860
ORTHO005986	AT2G36270
ORTHO001502_1	AT2G16940
ORTHO004779	AT1G27090
ORTHO001808	AT1G74260
ORTHO009495	AT5G64630
ORTHO006917	AT4G34150
ORTHO007951	AT4G38090
ORTHO002166	AT1G22930
ORTHO002166	AT4G09150
ORTHO004799	AT4G02010
ORTHO006734	AT2G47620
ORTHO005171	AT1G33490
ORTHO005171	AT4G10140
ORTHO003338	AT2G22400
ORTHO003338	AT4G40000
