gf-id	num-genes	num-species	ath	bra	cpa	ptr	mtr	gma	cme	pbr	vvi	sly
HOMSTM003616	27	14	1	2	1	2	2	4	2	1	1	4
HOMSTM003618	27	14	1	2	2	4	4	4	2	2	1	1
HOMSTM003619	27	14	2	3	3	2	1	2	1	1	1	1
HOMSTM003620	27	14	1	2	4	4	3	2	1	2	1	1
HOMSTM003621	27	14	1	1	1	2	1	2	1	5	1	1
HOMSTM003622	27	14	1	1	1	3	1	2	1	1	6	1
HOMSTM003624	27	14	1	3	2	3	2	3	2	3	1	2
HOMSTM003625	27	14	1	3	1	2	2	4	2	2	2	2
HOMSTM003628	27	14	1	2	1	3	2	7	1	3	1	1
HOMSTM003630	27	14	1	2	1	3	3	2	1	7	1	1
HOMSTM003632	27	14	1	1	1	4	2	5	2	3	2	1
HOMSTM003635	27	14	1	2	1	2	2	2	3	2	2	1
HOMSTM003636	27	14	1	2	1	4	1	2	2	2	1	1
HOMSTM003638	27	14	1	2	2	1	1	4	1	6	2	1
HOMSTM003639	27	14	1	1	1	2	1	3	1	3	1	4
HOMSTM003640	27	14	1	2	4	1	2	2	1	3	2	1
HOMSTM003641	27	14	1	2	3	2	4	2	2	2	2	1
HOMSTM003644	27	14	1	3	2	5	1	2	1	2	1	2
HOMSTM003645	27	14	1	2	1	12	1	2	1	1	1	1
HOMSTM003654	26	14	1	5	1	1	1	5	1	2	1	1
HOMSTM003656	26	14	2	2	1	2	3	2	1	2	2	1
HOMSTM003658	26	14	1	2	3	1	1	2	4	1	1	2
HOMSTM003660	26	14	1	2	1	2	2	4	1	2	2	2
HOMSTM003661	26	14	1	3	1	2	1	5	1	1	2	2
HOMSTM003663	26	14	2	4	2	3	2	2	1	1	1	1
HOMSTM003664	26	14	2	3	2	2	1	2	1	2	1	4
HOMSTM003665	26	14	1	1	1	2	2	4	2	2	1	1
HOMSTM003666	26	14	2	3	2	2	1	3	4	1	1	2
HOMSTM003667	26	14	1	1	2	2	1	3	2	2	2	1
HOMSTM003671	26	14	1	2	1	1	2	3	1	4	4	1
HOMSTM003673	26	14	1	2	1	2	3	3	1	4	1	1
HOMSTM003674	26	14	2	5	1	2	4	2	1	1	1	1
HOMSTM003675	26	14	1	2	1	1	2	4	1	2	1	1
HOMSTM003676	26	14	1	3	1	2	1	2	1	8	1	1
HOMSTM003677	26	14	1	1	1	2	1	2	1	6	1	3
HOMSTM003678	26	14	1	1	2	2	1	6	1	2	4	2
HOMSTM003680	26	14	1	5	2	2	1	1	1	3	1	1
HOMSTM003681	26	14	2	3	1	2	1	3	1	2	1	1
HOMSTM003682	26	14	2	3	2	2	3	2	1	2	1	2
HOMSTM003683	26	14	1	1	1	3	3	2	4	2	2	2
HOMSTM003684	26	14	2	3	2	2	1	4	1	2	1	1
HOMSTM003685	26	14	1	2	2	2	1	2	1	3	1	2
HOMSTM003686	26	14	2	2	1	3	1	2	1	2	1	1
HOMSTM003687	26	14	1	2	1	2	1	2	1	8	1	1
HOMSTM003689	26	14	2	3	1	1	1	3	1	4	1	2
HOMSTM003690	26	14	2	4	2	4	1	4	1	1	1	1
HOMSTM003691	26	14	1	3	1	3	2	4	1	4	2	1
HOMSTM003694	26	14	2	1	1	2	1	2	1	1	1	5
HOMSTM003695	26	14	2	4	1	2	2	2	2	3	1	1
HOMSTM003698	26	14	1	2	1	6	1	2	3	2	1	1
HOMSTM003700	26	14	2	3	1	2	1	4	1	3	1	1
HOMSTM003701	26	14	2	3	1	1	1	2	1	1	2	1
HOMSTM003702	26	14	1	3	1	2	1	2	2	2	2	2
HOMSTM003704	26	14	1	1	3	3	1	2	1	3	2	3
HOMSTM003706	26	14	2	1	1	3	2	3	1	1	1	3
HOMSTM003707	26	14	1	2	3	2	1	2	1	4	1	1
HOMSTM003708	26	14	2	3	1	2	3	5	1	1	2	1
HOMSTM003710	26	14	1	5	1	1	1	4	1	5	1	1
HOMSTM003711	26	14	1	2	2	2	2	2	2	2	1	1
HOMSTM003712	26	14	1	4	1	1	1	3	1	3	3	1
HOMSTM003713	26	14	2	1	1	1	2	2	1	5	4	1
HOMSTM003714	26	14	2	4	1	3	2	2	2	1	1	2
HOMSTM003715	26	14	1	2	1	1	1	2	2	4	1	1
HOMSTM003716	26	14	1	4	1	3	1	2	1	3	1	3
HOMSTM003717	26	14	1	2	1	1	1	3	2	3	4	1
HOMSTM003720	26	14	1	2	2	2	2	2	2	1	1	2
HOMSTM003721	26	14	2	1	1	1	1	3	2	3	1	1
HOMSTM003722	26	14	1	2	1	2	3	1	1	2	2	1
HOMSTM003725	26	14	1	3	1	2	2	3	1	2	2	1
HOMSTM003726	26	14	1	1	1	2	1	3	2	3	2	6
HOMSTM003728	26	14	2	2	1	1	2	1	3	3	1	2
HOMSTM003729	26	14	3	4	1	3	1	2	1	2	2	1
HOMSTM003733	26	14	1	1	1	2	4	2	1	2	3	2
HOMSTM003735	26	14	1	2	2	2	2	5	1	2	1	1
HOMSTM003737	26	14	1	3	1	1	2	2	1	2	1	1
HOMSTM003738	26	14	2	2	3	3	1	2	1	2	1	5
HOMSTM003741	26	14	1	2	2	2	1	4	2	3	1	1
HOMSTM003742	26	14	1	1	1	2	2	4	1	3	1	1
HOMSTM003743	26	14	2	3	2	2	3	4	1	3	1	1
HOMSTM003744	26	14	2	2	1	2	2	2	1	3	1	3
HOMSTM003745	26	14	1	2	1	2	2	3	1	2	2	2
HOMSTM003748	26	14	2	3	1	2	1	2	1	2	1	2
HOMSTM003749	26	14	2	1	1	3	1	3	2	4	2	2
HOMSTM003751	26	14	2	1	2	2	1	4	2	5	1	2
HOMSTM003752	26	14	1	2	1	2	2	3	1	2	1	2
HOMSTM003754	26	14	2	2	1	2	2	5	1	2	1	2
HOMSTM003755	26	14	2	3	1	3	3	2	1	2	1	1
HOMSTM003756	26	14	1	1	1	3	2	4	2	3	3	1
HOMSTM003758	26	14	1	3	1	2	3	2	1	2	2	3
HOMSTM003760	26	14	1	2	1	4	2	4	3	3	1	1
HOMSTM003762	26	14	1	1	5	3	2	2	1	1	1	1
HOMSTM003763	26	14	1	2	1	2	3	4	1	3	3	1
HOMSTM003765	26	14	1	1	3	2	1	3	2	3	1	1
HOMSTM003766	26	14	1	2	1	2	2	3	1	5	1	1
HOMSTM003767	26	14	2	3	2	2	1	2	1	4	1	1
HOMSTM003768	26	14	1	2	1	2	2	4	2	5	2	1
HOMSTM003769	26	14	1	3	2	2	1	2	2	3	3	1
HOMSTM003770	26	14	1	1	2	3	1	6	2	2	1	2
HOMSTM003771	26	14	1	2	1	2	1	2	1	3	1	2
HOMSTM003773	26	14	2	3	1	2	2	2	1	3	2	3
HOMSTM003776	26	14	1	1	1	3	4	7	1	2	1	1
HOMSTM003777	26	14	2	2	1	2	1	5	2	1	1	1
HOMSTM003778	26	14	1	1	1	3	1	2	1	9	1	1
HOMSTM003779	26	14	2	4	3	2	2	2	1	4	1	1
HOMSTM003781	26	14	2	3	2	2	1	3	1	2	2	4
HOMSTM003783	26	14	1	1	2	2	2	2	1	2	1	1
HOMSTM003784	26	14	2	4	1	2	1	4	1	1	2	1
HOMSTM003785	26	14	1	2	1	2	1	4	1	2	1	1
HOMSTM003786	26	14	2	3	1	3	2	2	1	3	1	1
HOMSTM003788	26	14	2	3	2	1	1	4	1	2	1	2
HOMSTM003789	26	14	2	3	3	1	1	2	1	2	1	3
HOMSTM003791	26	14	1	2	3	2	1	3	1	2	1	1
HOMSTM003792	26	14	1	1	3	2	5	4	1	2	1	1
HOMSTM003794	26	14	2	3	1	2	2	2	1	3	1	2
HOMSTM003796	26	14	2	3	1	1	2	2	3	3	2	2
HOMSTM003797	26	14	1	1	5	2	2	4	2	2	1	1
HOMSTM003798	26	14	2	2	2	2	1	2	1	2	1	3
HOMSTM003799	26	14	2	3	1	2	2	2	2	4	1	2
HOMSTM003800	26	14	2	3	1	1	3	4	2	2	1	2
HOMSTM003801	26	14	2	2	1	2	2	2	1	4	1	1
HOMSTM003803	26	14	1	3	1	1	3	4	1	4	1	2
HOMSTM003805	26	14	1	3	1	2	1	1	1	2	1	1
HOMSTM003806	26	14	1	1	2	1	1	5	1	2	5	1
HOMSTM003807	26	14	1	1	1	2	3	3	1	2	1	2
HOMSTM003808	26	14	1	3	2	3	2	3	2	1	2	1
HOMSTM003809	26	14	2	4	1	2	2	4	1	2	1	2
HOMSTM003810	26	14	1	2	3	2	1	3	2	4	1	1
HOMSTM003811	26	14	1	4	1	2	3	2	2	2	1	1
HOMSTM003812	26	14	2	3	1	1	2	5	1	3	1	2
HOMSTM003814	26	14	1	2	2	2	3	4	1	3	1	2
HOMSTM003815	26	14	1	2	1	2	4	3	2	2	1	1
HOMSTM003817	26	14	1	2	1	5	2	3	2	2	1	2
HOMSTM003818	26	14	1	2	1	3	1	8	1	2	1	1
HOMSTM003819	26	14	1	2	3	2	1	3	1	5	2	1
HOMSTM003820	26	14	1	1	2	2	2	2	1	3	1	2
HOMSTM003830	25	14	1	3	1	2	2	2	1	4	3	1
HOMSTM003832	25	14	1	2	1	2	1	2	1	4	1	1
HOMSTM003833	25	14	1	3	1	2	1	2	1	1	3	1
HOMSTM003834	25	14	1	2	1	2	1	3	1	8	1	1
HOMSTM003835	25	14	1	2	1	3	1	2	2	1	2	1
HOMSTM003838	25	14	2	3	2	2	1	2	1	3	3	1
HOMSTM003839	25	14	1	1	1	9	1	2	1	2	1	1
HOMSTM003840	25	14	2	3	1	2	1	2	1	1	1	1
HOMSTM003841	25	14	1	3	1	2	2	4	1	2	1	1
HOMSTM003842	25	14	2	2	1	2	3	4	1	2	1	1
HOMSTM003844	25	14	1	2	1	3	1	2	3	2	1	1
HOMSTM003845	25	14	1	1	1	1	1	1	1	3	1	1
HOMSTM003846	25	14	1	3	1	2	1	2	2	3	2	1
HOMSTM003849	25	14	1	2	2	1	5	2	1	1	1	1
HOMSTM003851	25	14	1	2	1	4	3	2	3	1	1	1
HOMSTM003853	25	14	1	2	1	3	2	4	1	3	1	1
HOMSTM003854	25	14	2	4	1	2	2	2	1	1	1	1
HOMSTM003857	25	14	3	2	2	2	1	2	1	2	2	1
HOMSTM003858	25	14	1	1	2	3	1	5	2	3	1	2
HOMSTM003859	25	14	1	2	1	1	3	5	1	2	2	1
HOMSTM003860	25	14	1	3	1	1	2	4	1	3	1	1
HOMSTM003861	25	14	3	2	1	1	1	6	1	2	1	2
HOMSTM003864	25	14	1	1	1	2	1	2	1	2	1	9
HOMSTM003865	25	14	1	2	1	1	2	4	2	5	2	1
HOMSTM003867	25	14	2	4	1	2	1	3	1	3	1	1
HOMSTM003869	25	14	2	1	1	2	1	3	1	1	1	1
HOMSTM003870	25	14	2	1	1	1	4	3	1	2	1	2
HOMSTM003871	25	14	2	3	1	1	2	3	1	3	1	1
HOMSTM003873	25	14	2	2	1	3	3	3	1	1	4	1
HOMSTM003874	25	14	2	2	1	1	2	4	1	2	1	2
HOMSTM003876	25	14	1	2	1	1	3	4	1	1	2	1
HOMSTM003877	25	14	1	2	2	2	1	4	1	4	1	1
HOMSTM003878	25	14	1	1	1	2	1	2	3	4	3	1
HOMSTM003881	25	14	1	1	1	2	2	4	1	3	4	1
HOMSTM003883	25	14	1	1	1	2	1	1	1	2	2	2
HOMSTM003884	25	14	2	3	2	2	2	2	2	1	1	1
HOMSTM003885	25	14	3	2	3	1	1	4	1	4	1	1
HOMSTM003886	25	14	2	3	1	1	6	2	1	2	1	1
HOMSTM003887	25	14	2	2	1	2	4	2	1	3	1	1
HOMSTM003888	25	14	1	1	1	2	2	2	1	1	1	2
HOMSTM003889	25	14	3	3	1	2	1	2	1	2	1	1
HOMSTM003892	25	14	2	4	1	1	3	2	1	2	1	2
HOMSTM003893	25	14	1	3	1	1	3	2	2	2	1	1
HOMSTM003895	25	14	2	2	2	2	1	3	1	3	1	1
HOMSTM003896	25	14	1	5	1	2	3	2	1	1	2	1
HOMSTM003897	25	14	1	3	1	2	1	4	1	2	1	2
HOMSTM003898	25	14	1	1	2	1	1	1	2	5	1	2
HOMSTM003899	25	14	1	4	1	2	1	4	1	2	2	1
HOMSTM003901	25	14	1	3	1	2	3	4	1	3	1	1
HOMSTM003902	25	14	2	4	1	2	1	2	2	3	1	3
HOMSTM003903	25	14	2	2	1	3	2	3	1	2	1	2
HOMSTM003909	25	14	1	2	1	2	1	5	3	2	1	1
HOMSTM003910	25	14	1	2	1	2	3	2	2	2	2	1
HOMSTM003911	25	14	1	3	1	2	1	3	1	4	1	1
HOMSTM003912	25	14	1	1	1	2	1	2	3	4	2	1
HOMSTM003914	25	14	1	1	1	2	3	4	1	3	1	2
HOMSTM003915	25	14	3	3	1	1	1	3	1	3	2	1
HOMSTM003916	25	14	2	3	1	2	2	3	1	2	2	1
HOMSTM003917	25	14	1	1	1	2	1	3	1	4	2	1
HOMSTM003918	25	14	2	2	1	2	2	4	1	1	2	1
HOMSTM003919	25	14	1	2	1	2	1	5	1	2	1	1
HOMSTM003920	25	14	2	2	2	2	1	3	1	3	1	1
HOMSTM003921	25	14	1	1	1	3	3	4	1	2	1	2
HOMSTM003922	25	14	2	2	1	3	1	2	1	2	3	2
HOMSTM003929	25	14	2	1	1	2	3	3	1	3	1	2
HOMSTM003931	25	14	1	2	2	2	2	3	1	2	1	2
HOMSTM003933	25	14	1	1	1	2	2	5	1	4	1	1
HOMSTM003934	25	14	2	3	1	2	1	2	1	3	1	1
HOMSTM003935	25	14	3	1	1	3	1	2	1	2	3	2
HOMSTM003936	25	14	1	3	1	2	1	2	1	1	1	2
HOMSTM003937	25	14	2	5	1	2	2	2	1	1	1	2
HOMSTM003938	25	14	1	2	5	2	2	2	2	2	1	1
HOMSTM003939	25	14	1	1	1	10	1	3	1	1	1	1
HOMSTM003940	25	14	1	3	1	2	1	2	1	3	2	1
HOMSTM003941	25	14	2	2	1	2	3	2	1	2	1	2
HOMSTM003942	25	14	1	2	1	2	1	2	1	4	1	2
HOMSTM003943	25	14	1	1	6	1	1	2	1	2	2	2
HOMSTM003944	25	14	2	2	3	3	1	1	1	3	1	4
HOMSTM003945	25	14	2	4	1	2	2	4	1	2	1	1
HOMSTM003946	25	14	1	2	1	2	1	2	1	3	1	1
HOMSTM003947	25	14	1	1	2	4	4	2	1	1	2	1
HOMSTM003948	25	14	2	2	2	2	1	2	2	4	1	1
HOMSTM003951	25	14	3	4	1	2	1	3	1	2	1	2
HOMSTM003952	25	14	1	1	1	4	1	2	2	3	2	1
HOMSTM003955	25	14	1	2	1	2	1	2	1	3	1	3
HOMSTM003958	25	14	4	3	3	2	2	2	1	2	1	1
HOMSTM003959	25	14	2	2	1	3	1	3	1	2	1	1
HOMSTM003960	25	14	1	3	2	2	1	2	1	1	1	5
HOMSTM003962	25	14	1	1	1	2	1	3	1	2	2	1
HOMSTM003963	25	14	1	1	1	1	1	5	1	4	1	1
HOMSTM003964	25	14	1	1	1	5	2	3	1	1	1	2
HOMSTM003965	25	14	1	1	1	2	1	2	4	3	5	1
HOMSTM003966	25	14	1	2	2	2	1	3	1	3	1	1
HOMSTM003967	25	14	1	1	1	2	1	6	1	4	1	1
HOMSTM003970	25	14	2	2	1	3	2	3	1	2	1	1
HOMSTM003971	25	14	1	2	1	1	4	1	1	3	1	2
HOMSTM003973	25	14	2	4	1	2	1	2	1	2	1	1
HOMSTM003974	25	14	1	1	1	1	7	3	1	4	1	1
HOMSTM003975	25	14	1	3	2	2	1	2	1	3	1	4
HOMSTM003977	25	14	2	2	2	1	1	2	1	1	1	1
HOMSTM003978	25	14	1	1	1	3	1	4	2	2	1	1
HOMSTM003979	25	14	1	3	1	2	2	2	1	2	2	2
HOMSTM003980	25	14	1	2	2	2	1	4	1	1	1	2
HOMSTM003981	25	14	1	1	2	2	2	3	2	3	2	2
HOMSTM003982	25	14	2	3	1	2	2	2	1	1	2	1
HOMSTM003983	25	14	1	1	1	2	2	5	1	3	1	1
HOMSTM003984	25	14	1	3	1	2	2	3	1	3	1	1
HOMSTM003985	25	14	1	2	1	2	2	3	1	4	2	2
HOMSTM003986	25	14	1	2	2	1	2	2	2	3	2	1
HOMSTM003988	25	14	2	2	1	3	1	2	1	5	1	3
HOMSTM003989	25	14	1	2	1	3	1	2	1	4	1	2
HOMSTM003990	25	14	1	2	1	3	3	3	1	3	2	1
HOMSTM003993	25	14	1	2	1	2	3	3	2	3	1	1
HOMSTM003994	25	14	1	4	2	2	1	2	1	2	1	2
HOMSTM003997	25	14	1	1	2	1	3	2	1	4	1	2
HOMSTM003998	25	14	2	2	1	2	1	2	1	2	1	1
HOMSTM004001	25	14	1	2	1	2	2	2	1	3	1	1
HOMSTM004003	25	14	1	2	1	1	2	4	1	3	1	1
HOMSTM004004	25	14	1	1	3	1	2	2	2	2	1	1
HOMSTM004005	25	14	2	2	1	2	1	2	1	5	2	1
HOMSTM004006	25	14	1	2	1	2	1	2	1	7	2	1
HOMSTM004008	25	14	1	2	3	2	3	1	2	3	1	1
HOMSTM004010	25	14	1	2	4	1	1	4	3	2	1	1
HOMSTM004011	25	14	2	2	3	1	1	2	1	2	2	2
HOMSTM004012	25	14	1	1	1	2	7	5	1	1	1	1
HOMSTM004013	25	14	1	2	1	2	2	2	1	5	2	1
HOMSTM004014	25	14	2	4	1	2	1	2	1	2	1	2
HOMSTM004015	25	14	1	1	6	2	2	1	1	2	1	1
HOMSTM004016	25	14	1	3	1	2	1	2	3	1	1	2
HOMSTM004018	25	14	1	1	4	3	1	3	1	3	2	1
HOMSTM004019	25	14	1	2	1	2	1	4	1	5	1	2
HOMSTM004020	25	14	1	3	1	1	2	3	2	1	1	1
HOMSTM004021	25	14	1	3	1	5	1	2	1	3	1	2
HOMSTM004038	24	14	1	4	1	2	2	4	1	2	1	1
HOMSTM004040	24	14	2	2	1	2	1	3	1	2	2	1
HOMSTM004045	24	14	2	3	2	3	2	3	1	1	1	2
HOMSTM004046	24	14	1	2	1	2	1	4	1	3	1	3
HOMSTM004048	24	14	1	2	2	2	1	6	1	1	2	1
HOMSTM004050	24	14	1	2	1	2	2	3	1	3	1	1
HOMSTM004051	24	14	2	4	1	2	2	3	1	2	1	1
HOMSTM004052	24	14	1	3	1	1	2	4	2	1	1	2
HOMSTM004053	24	14	2	2	1	4	1	2	2	2	2	1
HOMSTM004054	24	14	1	2	1	2	2	4	1	2	1	1
HOMSTM004055	24	14	1	2	1	2	2	4	1	3	1	1
HOMSTM004056	24	14	3	3	1	2	1	3	1	2	1	1
HOMSTM004057	24	14	1	1	1	2	1	4	2	2	2	1
HOMSTM004062	24	14	1	2	1	2	2	4	1	2	1	1
HOMSTM004063	24	14	1	6	1	2	1	2	1	2	1	1
HOMSTM004065	24	14	1	1	3	4	1	2	3	1	1	1
HOMSTM004066	24	14	1	2	1	2	1	4	1	5	1	1
HOMSTM004067	24	14	1	4	2	1	1	3	1	1	1	2
HOMSTM004068	24	14	1	1	4	1	4	2	1	2	1	1
HOMSTM004069	24	14	1	1	1	2	3	5	1	1	1	1
HOMSTM004070	24	14	1	1	4	1	1	2	1	2	2	3
HOMSTM004071	24	14	1	3	1	3	1	2	1	2	1	2
HOMSTM004074	24	14	1	3	1	1	2	2	3	2	1	2
HOMSTM004075	24	14	3	3	2	2	1	2	1	3	1	2
HOMSTM004077	24	14	2	2	1	3	1	3	1	2	1	1
HOMSTM004078	24	14	2	1	2	2	2	2	1	5	1	1
HOMSTM004079	24	14	2	4	1	4	1	3	1	1	1	1
HOMSTM004082	24	14	1	2	3	2	1	4	1	1	1	1
HOMSTM004083	24	14	2	3	1	2	1	2	1	2	1	1
HOMSTM004085	24	14	1	1	1	1	2	4	1	3	1	1
HOMSTM004086	24	14	1	2	1	2	3	4	1	2	1	2
HOMSTM004087	24	14	2	2	1	3	1	2	1	3	1	2
HOMSTM004088	24	14	1	2	2	2	1	2	2	2	3	2
HOMSTM004089	24	14	2	2	2	2	1	2	1	2	1	3
HOMSTM004090	24	14	2	2	1	2	3	2	1	2	1	1
HOMSTM004091	24	14	1	2	2	2	2	4	1	4	1	1
HOMSTM004092	24	14	2	1	2	2	1	2	1	2	1	1
HOMSTM004093	24	14	2	3	2	2	3	2	1	2	1	1
HOMSTM004094	24	14	3	1	1	1	4	2	1	1	1	2
HOMSTM004095	24	14	2	3	2	2	2	4	1	2	1	1
HOMSTM004096	24	14	1	2	2	1	1	1	1	4	1	1
HOMSTM004097	24	14	2	1	1	1	1	3	1	4	1	1
HOMSTM004100	24	14	2	3	1	2	2	2	1	2	1	2
HOMSTM004102	24	14	1	1	1	2	1	2	3	2	3	1
HOMSTM004103	24	14	1	2	1	2	1	6	1	2	1	1
HOMSTM004105	24	14	1	1	1	2	1	2	1	4	1	1
HOMSTM004106	24	14	1	4	2	3	1	3	1	1	1	1
HOMSTM004108	24	14	1	3	2	2	1	2	1	1	1	2
HOMSTM004109	24	14	1	2	1	2	2	2	1	3	1	2
HOMSTM004110	24	14	1	1	1	2	1	2	2	1	1	1
HOMSTM004112	24	14	1	1	1	2	1	4	1	1	1	4
HOMSTM004113	24	14	1	1	1	2	1	2	1	2	1	1
HOMSTM004114	24	14	2	2	1	2	2	5	1	2	1	1
HOMSTM004116	24	14	1	1	1	2	1	2	1	5	4	2
HOMSTM004117	24	14	1	1	1	2	2	5	1	2	1	3
HOMSTM004119	24	14	1	1	2	2	4	2	2	1	1	1
HOMSTM004120	24	14	2	2	1	2	2	5	1	2	1	1
HOMSTM004122	24	14	2	1	1	2	1	3	1	1	3	2
HOMSTM004124	24	14	1	1	1	1	3	1	1	7	1	1
HOMSTM004125	24	14	1	2	3	1	1	2	2	3	1	2
HOMSTM004126	24	14	1	1	1	1	3	3	1	3	2	2
HOMSTM004127	24	14	1	2	1	2	1	2	1	2	1	2
HOMSTM004128	24	14	2	4	1	2	1	2	1	2	1	1
HOMSTM004129	24	14	1	1	1	1	1	2	1	1	10	1
HOMSTM004130	24	14	1	2	1	1	2	2	2	6	1	2
HOMSTM004132	24	14	2	2	3	3	1	3	1	2	1	2
HOMSTM004133	24	14	1	1	2	1	2	2	2	1	1	2
HOMSTM004134	24	14	1	2	7	2	1	2	1	1	1	1
HOMSTM004135	24	14	2	1	2	3	1	1	1	6	1	2
HOMSTM004137	24	14	2	3	1	2	1	2	1	3	1	4
HOMSTM004138	24	14	1	4	1	2	1	4	1	3	1	2
HOMSTM004140	24	14	2	2	2	2	2	3	1	2	1	3
HOMSTM004143	24	14	1	2	1	3	1	3	1	3	1	1
HOMSTM004144	24	14	3	1	2	2	1	4	1	3	1	1
HOMSTM004145	24	14	2	2	1	2	2	4	1	1	1	3
HOMSTM004148	24	14	1	2	1	3	2	4	1	1	1	1
HOMSTM004149	24	14	1	3	2	2	2	2	1	5	1	1
HOMSTM004150	24	14	2	4	1	3	1	2	1	1	2	2
HOMSTM004152	24	14	2	5	1	2	2	3	1	1	1	1
HOMSTM004156	24	14	1	1	1	2	1	2	1	4	3	1
HOMSTM004158	24	14	2	2	1	2	1	7	1	1	1	1
HOMSTM004159	24	14	1	2	1	1	1	2	1	6	1	1
HOMSTM004160	24	14	1	1	2	2	1	2	1	5	3	1
HOMSTM004162	24	14	2	2	1	1	1	4	1	2	1	2
HOMSTM004163	24	14	1	2	1	1	2	2	1	2	1	1
HOMSTM004164	24	14	1	3	2	2	1	3	1	2	1	1
HOMSTM004166	24	14	1	2	1	2	2	2	1	3	4	1
HOMSTM004168	24	14	1	1	3	2	1	2	1	1	3	1
HOMSTM004169	24	14	2	2	1	2	2	2	1	2	1	1
HOMSTM004170	24	14	1	2	1	2	1	3	1	1	1	1
HOMSTM004172	24	14	2	3	1	2	1	3	1	1	1	2
HOMSTM004173	24	14	2	4	2	3	1	1	1	1	2	2
HOMSTM004176	24	14	1	2	1	2	1	2	1	1	2	1
HOMSTM004177	24	14	2	3	4	2	1	2	1	1	1	2
HOMSTM004178	24	14	2	3	1	4	1	3	1	2	1	1
HOMSTM004179	24	14	1	2	3	1	2	3	2	2	1	1
HOMSTM004181	24	14	2	8	2	1	1	2	1	1	1	1
HOMSTM004182	24	14	1	2	1	2	2	4	2	2	1	1
HOMSTM004183	24	14	1	1	3	2	5	2	1	2	1	2
HOMSTM004185	24	14	2	2	1	2	1	1	1	1	3	1
HOMSTM004186	24	14	2	3	1	2	1	2	1	3	1	1
HOMSTM004187	24	14	3	2	1	1	1	2	2	2	1	2
HOMSTM004189	24	14	1	3	1	1	1	6	1	2	1	1
HOMSTM004191	24	14	1	2	1	2	2	4	1	2	1	2
HOMSTM004192	24	14	2	5	1	1	1	4	1	2	1	2
HOMSTM004194	24	14	2	4	1	3	1	2	1	2	2	1
HOMSTM004197	24	14	1	2	1	3	1	3	1	2	1	1
HOMSTM004198	24	14	1	2	1	3	3	4	1	1	3	1
HOMSTM004199	24	14	1	2	2	2	1	2	1	1	2	1
HOMSTM004200	24	14	1	2	1	1	1	2	1	8	1	1
HOMSTM004201	24	14	1	1	4	2	2	4	2	1	2	1
HOMSTM004202	24	14	1	3	1	1	4	6	1	1	1	1
HOMSTM004203	24	14	1	3	2	2	1	2	2	3	1	2
HOMSTM004205	24	14	2	3	1	2	1	2	1	2	1	2
HOMSTM004206	24	14	1	1	1	2	2	8	1	1	1	1
HOMSTM004207	24	14	1	4	1	2	1	4	2	2	1	1
HOMSTM004209	24	14	1	3	1	6	1	2	1	2	1	1
HOMSTM004211	24	14	1	1	1	1	3	2	1	3	1	1
HOMSTM004212	24	14	2	2	1	1	1	4	1	2	1	1
HOMSTM004213	24	14	2	1	2	3	3	2	1	3	1	1
HOMSTM004215	24	14	1	2	1	2	3	3	1	1	2	2
HOMSTM004218	24	14	1	1	1	3	3	3	1	2	2	3
HOMSTM004219	24	14	2	2	1	1	1	6	1	3	1	2
HOMSTM004222	24	14	1	3	2	2	2	2	2	1	2	1
HOMSTM004223	24	14	1	1	1	1	1	2	2	4	4	2
HOMSTM004225	24	14	2	1	2	2	2	4	2	2	2	1
HOMSTM004226	24	14	1	2	1	2	1	2	1	3	1	1
HOMSTM004227	24	14	1	4	1	1	2	2	1	1	2	4
HOMSTM004228	24	14	1	2	3	2	3	3	1	1	1	1
HOMSTM004230	24	14	1	1	1	3	1	4	2	1	1	2
HOMSTM004231	24	14	1	2	1	1	3	2	1	1	4	1
HOMSTM004233	24	14	3	3	1	1	4	3	1	2	1	1
HOMSTM004234	24	14	1	2	2	1	1	2	1	4	2	1
HOMSTM004239	24	14	1	3	1	2	1	4	1	3	1	2
HOMSTM004240	24	14	2	3	1	2	1	2	1	3	1	1
HOMSTM004241	24	14	2	2	1	1	1	2	3	3	1	1
HOMSTM004243	24	14	1	1	2	2	1	2	2	2	1	4
HOMSTM004244	24	14	1	1	1	2	1	3	2	4	1	1
HOMSTM004248	24	14	1	2	1	2	4	3	1	4	1	1
HOMSTM004249	24	14	1	2	1	2	3	4	2	2	2	1
HOMSTM004251	24	14	2	2	1	1	1	2	1	2	1	3
HOMSTM004252	24	14	1	1	1	1	4	1	2	2	5	1
HOMSTM004253	24	14	2	3	2	2	3	2	1	2	1	1
HOMSTM004254	24	14	1	3	1	2	1	2	1	2	2	1
HOMSTM004255	24	14	1	2	1	2	1	2	1	2	1	3
HOMSTM004256	24	14	1	2	1	2	2	3	1	2	1	1
HOMSTM004257	24	14	1	2	1	1	2	4	1	4	2	1
HOMSTM004274	23	14	1	5	1	2	1	2	1	3	2	1
HOMSTM004276	23	14	1	3	1	2	2	2	1	3	1	1
HOMSTM004277	23	14	1	1	1	2	1	2	1	4	1	1
HOMSTM004279	23	14	2	1	1	2	3	4	1	1	1	2
HOMSTM004280	23	14	1	1	1	1	2	2	1	2	1	6
HOMSTM004282	23	14	1	4	1	3	1	2	1	2	1	1
HOMSTM004285	23	14	1	3	2	1	1	3	1	1	1	1
